Time,Human Count,Social Distance violate,Restricted Entry,Abnormal Activity
2025-11-06 15:37:00.910325,1,0,0,0
2025-11-06 15:37:00.985717,1,0,0,0
2025-11-06 15:37:01.048050,1,0,0,0
2025-11-06 15:37:01.132196,1,0,0,0
2025-11-06 15:37:01.213233,1,0,0,0
2025-11-06 15:37:01.275973,1,0,0,0
2025-11-06 15:37:01.357389,1,0,0,0
2025-11-06 15:37:01.419400,1,0,0,0
2025-11-06 15:37:01.525711,1,0,0,0
2025-11-06 15:37:01.648850,1,0,0,0
2025-11-06 15:37:01.758154,1,0,0,0
2025-11-06 15:37:01.851344,1,0,0,0
2025-11-06 15:37:01.960555,1,0,0,0
2025-11-06 15:37:02.084798,1,0,0,0
2025-11-06 15:37:02.177741,1,0,0,0
2025-11-06 15:37:02.273624,1,0,0,0
2025-11-06 15:37:02.367515,1,0,0,0
2025-11-06 15:37:02.460381,1,0,0,0
2025-11-06 15:37:02.569234,1,0,0,0
2025-11-06 15:37:02.661769,1,0,0,0
2025-11-06 15:37:02.755837,1,0,0,0
2025-11-06 15:37:02.893155,1,0,0,0
2025-11-06 15:37:03.002631,1,0,0,0
2025-11-06 15:37:03.097065,1,0,0,0
2025-11-06 15:37:03.204190,1,0,0,0
2025-11-06 15:37:03.330325,1,0,0,0
2025-11-06 15:37:03.457900,1,0,0,0
2025-11-06 15:37:03.582151,1,0,0,0
2025-11-06 15:37:03.691537,1,0,0,0
2025-11-06 15:37:03.801549,1,0,0,0
2025-11-06 15:37:03.897465,1,0,0,0
2025-11-06 15:37:04.021703,1,0,0,0
2025-11-06 15:37:04.132067,1,0,0,0
2025-11-06 15:37:04.256566,1,0,0,0
2025-11-06 15:37:04.349837,1,0,0,0
2025-11-06 15:37:04.443899,1,0,0,0
2025-11-06 15:37:04.538161,1,0,0,0
2025-11-06 15:37:04.632079,1,0,0,0
2025-11-06 15:37:04.755817,1,0,0,0
2025-11-06 15:37:04.881829,1,0,0,0
2025-11-06 15:37:05.020659,1,0,0,0
2025-11-06 15:37:05.131547,1,0,0,0
2025-11-06 15:37:05.241161,1,0,0,0
2025-11-06 15:37:05.350705,1,0,0,0
2025-11-06 15:37:05.443281,1,0,0,0
2025-11-06 15:37:05.555271,1,0,0,0
2025-11-06 15:37:05.681293,1,0,0,0
2025-11-06 15:37:05.822334,1,0,0,0
2025-11-06 15:37:05.960912,1,0,0,0
2025-11-06 15:37:06.083795,1,0,0,0
2025-11-06 15:37:06.225316,1,0,0,0
2025-11-06 15:37:06.349736,1,0,0,0
2025-11-06 15:37:06.443173,1,0,0,0
2025-11-06 15:37:06.538536,1,0,0,0
2025-11-06 15:37:06.649922,1,0,0,0
2025-11-06 15:37:06.759636,1,0,0,0
2025-11-06 15:37:06.839302,1,0,0,0
2025-11-06 15:37:06.934512,1,0,0,0
2025-11-06 15:37:07.044119,1,0,0,0
2025-11-06 15:37:07.169215,1,0,0,0
2025-11-06 15:37:07.262611,1,0,0,0
2025-11-06 15:37:07.357402,1,0,0,0
2025-11-06 15:37:07.466204,1,0,0,0
2025-11-06 15:37:07.576690,1,0,0,0
2025-11-06 15:37:07.670886,1,0,0,0
2025-11-06 15:37:07.814316,1,0,0,0
2025-11-06 15:37:07.941209,1,0,0,0
2025-11-06 15:37:08.050141,1,0,0,0
2025-11-06 15:37:08.176486,1,0,0,0
2025-11-06 15:37:08.287598,1,0,0,0
2025-11-06 15:37:08.381966,1,0,0,0
2025-11-06 15:37:08.492586,1,0,0,0
2025-11-06 15:37:08.617700,1,0,0,0
2025-11-06 15:37:08.710450,1,0,0,0
2025-11-06 15:37:08.805752,1,0,0,0
2025-11-06 15:37:08.913429,1,0,0,0
2025-11-06 15:37:09.009875,1,0,0,0
2025-11-06 15:37:09.103432,1,0,0,0
2025-11-06 15:37:09.183529,1,0,0,0
2025-11-06 15:37:09.278051,1,0,0,0
2025-11-06 15:37:09.364771,1,0,0,0
2025-11-06 15:37:09.413236,1,0,0,0
2025-11-06 15:37:09.462403,1,0,0,0
2025-11-06 15:37:09.515824,1,0,0,0
2025-11-06 15:37:09.564441,1,0,0,0
2025-11-06 15:37:09.627252,1,0,0,0
2025-11-06 15:37:09.675544,1,0,0,0
2025-11-06 15:37:09.738353,1,0,0,0
2025-11-06 15:37:09.791985,1,0,0,0
2025-11-06 15:37:09.852673,1,0,0,0
2025-11-06 15:37:09.918477,1,0,0,0
2025-11-06 15:37:09.987988,1,0,0,0
2025-11-06 15:37:10.052094,1,0,0,0
2025-11-06 15:37:10.101111,1,0,0,0
2025-11-06 15:37:10.175611,1,0,0,0
2025-11-06 15:37:10.255130,1,0,0,0
2025-11-06 15:37:10.334158,1,0,0,0
2025-11-06 15:37:10.413716,1,0,0,0
2025-11-06 15:37:10.493239,1,0,0,0
2025-11-06 15:37:10.572090,1,0,0,0
2025-11-06 15:37:10.650790,1,0,0,0
2025-11-06 15:37:10.729831,1,0,0,0
2025-11-06 15:37:10.822886,1,0,0,0
2025-11-06 15:37:10.917325,1,0,0,0
2025-11-06 15:37:11.011243,1,0,0,0
2025-11-06 15:37:11.120348,1,0,0,0
2025-11-06 15:37:11.200394,1,0,0,0
2025-11-06 15:37:11.309313,1,0,0,0
2025-11-06 15:37:11.422333,1,0,0,0
2025-11-06 15:37:11.530041,1,0,0,0
2025-11-06 15:37:11.640893,1,0,0,0
2025-11-06 15:37:11.748913,1,0,0,0
2025-11-06 15:37:11.859928,1,0,0,0
2025-11-06 15:37:11.983410,1,0,0,0
2025-11-06 15:37:12.093825,1,0,0,0
2025-11-06 15:37:12.205357,1,0,0,0
2025-11-06 15:37:12.330609,1,0,0,0
2025-11-06 15:37:12.441559,1,0,0,0
2025-11-06 15:37:12.565652,1,0,0,0
2025-11-06 15:37:12.693223,1,0,0,0
2025-11-06 15:37:12.818358,1,0,0,0
2025-11-06 15:37:12.945925,1,0,0,0
2025-11-06 15:37:13.086692,1,0,0,0
2025-11-06 15:37:13.228711,1,0,0,0
2025-11-06 15:37:13.354518,1,0,0,0
2025-11-06 15:37:13.480240,1,0,0,0
2025-11-06 15:37:13.604048,1,0,0,0
2025-11-06 15:37:13.731557,1,0,0,0
2025-11-06 15:37:13.855738,1,0,0,0
2025-11-06 15:37:13.994097,1,0,0,0
2025-11-06 15:37:14.133201,1,0,0,0
2025-11-06 15:37:14.259051,1,0,0,0
2025-11-06 15:37:14.399240,1,0,0,0
2025-11-06 15:37:14.540462,1,0,0,0
2025-11-06 15:37:14.665135,1,0,0,0
2025-11-06 15:37:14.788767,1,0,0,0
2025-11-06 15:37:14.917340,1,0,0,0
2025-11-06 15:37:15.041942,1,0,0,0
2025-11-06 15:37:15.166063,1,0,0,0
2025-11-06 15:37:15.292043,1,0,0,0
2025-11-06 15:37:15.417002,1,0,0,0
2025-11-06 15:37:15.542546,1,0,0,0
2025-11-06 15:37:15.652966,1,0,0,0
2025-11-06 15:37:15.796198,1,0,0,0
2025-11-06 15:37:15.969975,1,0,0,0
2025-11-06 15:37:16.142979,1,0,0,0
2025-11-06 15:37:16.312983,1,0,0,0
2025-11-06 15:37:16.455834,1,0,0,0
2025-11-06 15:37:16.642180,1,0,0,0
2025-11-06 15:37:16.816032,1,0,0,0
2025-11-06 15:37:16.989159,1,0,0,0
2025-11-06 15:37:17.174663,1,0,0,0
2025-11-06 15:37:17.346737,1,0,0,0
2025-11-06 15:37:17.517672,1,0,0,0
2025-11-06 15:37:17.642350,1,0,0,0
2025-11-06 15:37:17.798846,1,0,0,0
2025-11-06 15:37:17.924234,1,0,0,0
2025-11-06 15:37:18.111204,1,0,0,0
2025-11-06 15:37:18.281690,1,0,0,0
2025-11-06 15:37:18.419754,1,0,0,0
2025-11-06 15:37:18.561677,1,0,0,0
2025-11-06 15:37:18.716711,1,0,0,0
2025-11-06 15:37:18.904476,1,0,0,0
2025-11-06 15:37:19.078521,1,0,0,0
2025-11-06 15:37:19.203161,1,0,0,0
2025-11-06 15:37:19.363369,1,0,0,0
2025-11-06 15:37:19.535115,1,0,0,0
2025-11-06 15:37:19.693183,1,0,0,0
2025-11-06 15:37:19.861485,1,0,0,0
2025-11-06 15:37:20.018763,1,0,0,0
2025-11-06 15:37:20.143138,1,0,0,0
2025-11-06 15:37:20.287935,1,0,0,0
2025-11-06 15:37:20.441405,1,0,0,0
2025-11-06 15:37:20.611465,1,0,0,0
2025-11-06 15:37:20.751752,1,0,0,0
2025-11-06 15:37:20.911393,1,0,0,0
2025-11-06 15:37:21.084118,1,0,0,0
2025-11-06 15:37:21.269905,1,0,0,0
2025-11-06 15:37:21.439958,1,0,0,0
2025-11-06 15:37:21.613635,1,0,0,0
2025-11-06 15:37:21.784832,1,0,0,0
2025-11-06 15:37:21.977462,1,0,0,0
2025-11-06 15:37:22.146562,1,0,0,0
2025-11-06 15:37:22.272430,1,0,0,0
2025-11-06 15:37:22.413962,1,0,0,0
2025-11-06 15:37:22.572866,1,0,0,0
2025-11-06 15:37:22.758371,1,0,0,0
2025-11-06 15:37:22.945851,1,0,0,0
2025-11-06 15:37:23.117777,1,0,0,0
2025-11-06 15:37:23.291393,1,0,0,0
2025-11-06 15:37:23.480576,1,0,0,0
2025-11-06 15:37:23.668121,1,0,0,0
2025-11-06 15:37:23.841934,1,0,0,0
2025-11-06 15:37:24.011949,1,0,0,0
2025-11-06 15:37:24.154524,1,0,0,0
2025-11-06 15:37:24.340254,1,0,0,0
2025-11-06 15:37:24.463948,1,0,0,0
2025-11-06 15:37:24.605561,1,0,0,0
2025-11-06 15:37:24.733216,1,0,0,0
2025-11-06 15:37:24.888573,1,0,0,0
2025-11-06 15:37:25.059663,1,0,0,0
2025-11-06 15:37:25.232172,1,0,0,0
2025-11-06 15:37:25.402721,1,0,0,0
2025-11-06 15:37:25.556318,1,0,0,0
2025-11-06 15:37:25.713997,1,0,0,0
2025-11-06 15:37:25.870873,1,0,0,0
2025-11-06 15:37:26.027682,1,0,0,0
2025-11-06 15:37:26.202726,1,0,0,0
2025-11-06 15:37:26.374156,1,0,0,0
2025-11-06 15:37:26.500697,1,0,0,0
2025-11-06 15:37:26.655814,1,0,0,0
2025-11-06 15:37:26.812725,1,0,0,0
2025-11-06 15:37:26.938951,1,0,0,0
2025-11-06 15:37:27.098717,1,0,0,0
2025-11-06 15:37:27.273761,1,0,0,0
2025-11-06 15:37:27.443733,1,0,0,0
2025-11-06 15:37:27.600456,1,0,0,0
2025-11-06 15:37:27.771267,1,0,0,0
2025-11-06 15:37:27.926438,1,0,0,0
2025-11-06 15:37:28.035250,1,0,0,0
2025-11-06 15:37:28.160445,1,0,0,0
2025-11-06 15:37:28.305805,1,0,0,0
2025-11-06 15:37:28.473376,1,0,0,0
2025-11-06 15:37:28.629481,1,0,0,0
2025-11-06 15:37:28.799645,1,0,0,0
2025-11-06 15:37:28.875627,1,0,0,0
2025-11-06 15:37:28.934862,1,0,0,0
2025-11-06 15:37:28.991375,1,0,0,0
2025-11-06 15:37:29.053395,1,0,0,0
2025-11-06 15:37:29.116894,1,0,0,0
2025-11-06 15:37:29.211957,1,0,0,0
2025-11-06 15:37:29.296573,1,0,0,0
2025-11-06 15:37:29.383895,1,0,0,0
2025-11-06 15:37:29.480841,1,0,0,0
2025-11-06 15:37:29.614865,1,0,0,0
2025-11-06 15:37:29.710391,1,0,0,0
2025-11-06 15:37:29.804142,1,0,0,0
2025-11-06 15:37:29.928491,1,0,0,0
2025-11-06 15:37:30.038392,1,0,0,0
2025-11-06 15:37:30.149143,1,0,0,0
2025-11-06 15:37:30.273211,1,0,0,0
2025-11-06 15:37:30.398334,1,0,0,0
2025-11-06 15:37:30.523746,1,0,0,0
2025-11-06 15:37:30.649538,1,0,0,0
2025-11-06 15:37:30.773968,1,0,0,0
2025-11-06 15:37:30.881089,1,0,0,0
2025-11-06 15:37:30.991409,1,0,0,0
2025-11-06 15:37:31.070519,1,0,0,0
2025-11-06 15:37:31.209263,1,0,0,0
2025-11-06 15:37:31.310999,1,0,0,0
2025-11-06 15:37:31.392505,1,0,0,0
2025-11-06 15:37:31.463540,1,0,0,0
2025-11-06 15:37:31.573950,1,0,0,0
2025-11-06 15:37:31.667996,1,0,0,0
2025-11-06 15:37:31.747024,1,0,0,0
2025-11-06 15:37:31.826060,1,0,0,0
2025-11-06 15:37:31.905236,1,0,0,0
2025-11-06 15:37:31.989079,1,0,0,0
2025-11-06 15:37:32.049099,1,0,0,0
2025-11-06 15:37:32.119951,1,0,0,0
2025-11-06 15:37:32.188327,1,0,0,0
2025-11-06 15:37:32.267355,1,0,0,0
2025-11-06 15:37:32.365589,1,0,0,0
2025-11-06 15:37:32.438168,1,0,0,0
2025-11-06 15:37:32.518703,1,0,0,0
2025-11-06 15:37:32.597228,1,0,0,0
2025-11-06 15:37:32.661235,1,0,0,0
2025-11-06 15:37:32.716784,1,0,0,0
2025-11-06 15:37:32.772327,1,0,0,0
2025-11-06 15:37:32.846542,1,0,0,0
2025-11-06 15:37:32.937699,1,0,0,0
2025-11-06 15:37:32.997181,1,0,0,0
2025-11-06 15:37:33.048218,1,0,0,0
2025-11-06 15:37:33.112918,1,0,0,0
2025-11-06 15:37:33.203439,1,0,0,0
2025-11-06 15:37:33.284932,1,0,0,0
2025-11-06 15:37:33.347011,1,0,0,0
2025-11-06 15:37:33.425274,1,0,0,0
2025-11-06 15:37:33.492377,1,0,0,0
2025-11-06 15:37:33.724566,1,0,0,0
2025-11-06 15:37:33.823529,1,0,0,0
2025-11-06 15:37:33.877301,1,0,0,0
2025-11-06 15:37:33.929405,1,0,0,0
2025-11-06 15:37:33.993044,1,0,0,0
2025-11-06 15:37:34.045046,1,0,0,0
2025-11-06 15:37:34.119821,1,0,0,0
2025-11-06 15:37:34.214927,1,0,0,0
2025-11-06 15:37:34.307608,1,0,0,0
2025-11-06 15:37:34.392185,1,0,0,0
2025-11-06 15:37:34.464591,1,0,0,0
2025-11-06 15:37:34.544054,1,0,0,0
2025-11-06 15:37:34.651522,1,0,0,0
2025-11-06 15:37:34.730047,1,0,0,0
2025-11-06 15:37:34.785468,1,0,0,0
2025-11-06 15:37:34.840803,1,0,0,0
2025-11-06 15:37:34.896335,1,0,0,0
2025-11-06 15:37:34.966630,1,0,0,0
2025-11-06 15:37:35.026361,1,0,0,0
2025-11-06 15:37:35.082654,1,0,0,0
2025-11-06 15:37:35.139149,1,0,0,0
2025-11-06 15:37:35.217201,1,0,0,0
2025-11-06 15:37:35.295610,1,0,0,0
2025-11-06 15:37:35.389824,1,0,0,0
2025-11-06 15:37:35.484363,1,0,0,0
2025-11-06 15:37:35.554379,1,0,0,0
2025-11-06 15:37:35.604377,1,0,0,0
2025-11-06 15:37:35.653467,1,0,0,0
2025-11-06 15:37:35.702518,1,0,0,0
2025-11-06 15:37:35.780390,1,0,0,0
2025-11-06 15:37:35.849388,1,0,0,0
2025-11-06 15:37:35.922918,1,0,0,0
2025-11-06 15:37:36.008308,1,0,0,0
2025-11-06 15:37:36.081732,1,0,0,0
2025-11-06 15:37:36.177064,1,0,0,0
2025-11-06 15:37:36.271066,1,0,0,0
2025-11-06 15:37:36.349040,1,0,0,0
2025-11-06 15:37:36.404092,1,0,0,0
2025-11-06 15:37:36.474130,1,0,0,0
2025-11-06 15:37:36.701564,1,0,0,0
2025-11-06 15:37:36.811565,1,0,0,0
2025-11-06 15:37:36.868977,1,0,0,0
2025-11-06 15:37:36.946176,1,0,0,0
2025-11-06 15:37:37.041602,1,0,0,0
2025-11-06 15:37:37.124798,1,0,0,0
2025-11-06 15:37:37.200945,1,0,0,0
2025-11-06 15:37:37.286145,1,0,0,0
2025-11-06 15:37:37.358378,1,0,0,0
2025-11-06 15:37:37.452454,1,0,0,0
2025-11-06 15:37:37.512506,1,0,0,0
2025-11-06 15:37:37.591786,1,0,0,0
2025-11-06 15:37:37.670672,1,0,0,0
2025-11-06 15:37:37.764198,1,0,0,0
2025-11-06 15:37:37.835987,1,0,0,0
2025-11-06 15:37:37.888553,1,0,0,0
2025-11-06 15:37:37.951719,1,0,0,0
2025-11-06 15:37:38.018842,1,0,0,0
2025-11-06 15:37:38.092977,1,0,0,0
2025-11-06 15:37:38.174009,1,0,0,0
2025-11-06 15:37:38.252930,1,0,0,0
2025-11-06 15:37:38.336303,1,0,0,0
2025-11-06 15:37:38.409499,1,0,0,0
2025-11-06 15:37:38.489065,1,0,0,0
2025-11-06 15:37:38.568129,1,0,0,0
2025-11-06 15:37:38.661374,1,0,0,0
2025-11-06 15:37:38.742239,1,0,0,0
2025-11-06 15:37:38.815205,1,0,0,0
2025-11-06 15:37:38.906121,1,0,0,0
2025-11-06 15:37:38.970221,1,0,0,0
2025-11-06 15:37:39.061735,1,0,0,0
2025-11-06 15:37:39.141278,1,0,0,0
2025-11-06 15:37:39.219270,1,0,0,0
2025-11-06 15:37:39.281673,1,0,0,0
2025-11-06 15:37:39.360272,1,0,0,0
2025-11-06 15:37:39.441805,1,0,0,0
2025-11-06 15:37:39.514336,1,0,0,0
2025-11-06 15:37:39.576345,1,0,0,0
2025-11-06 15:37:39.636231,1,0,0,0
2025-11-06 15:37:39.703554,1,0,0,0
2025-11-06 15:37:39.795240,1,0,0,0
2025-11-06 15:37:39.874810,1,0,0,0
2025-11-06 15:37:39.937748,1,0,0,0
2025-11-06 15:37:40.016626,1,0,0,0
2025-11-06 15:37:40.109476,1,0,0,0
2025-11-06 15:37:40.160509,1,0,0,0
2025-11-06 15:37:40.218315,1,0,0,0
2025-11-06 15:37:40.277928,1,0,0,0
2025-11-06 15:37:40.338685,1,0,0,0
2025-11-06 15:37:40.400842,1,0,0,0
2025-11-06 15:37:40.471569,1,0,0,0
2025-11-06 15:37:40.536107,1,0,0,0
2025-11-06 15:37:40.594668,1,0,0,0
2025-11-06 15:37:40.672122,1,0,0,0
2025-11-06 15:37:40.738637,1,0,0,0
2025-11-06 15:37:40.805960,1,0,0,0
2025-11-06 15:37:40.865992,1,0,0,0
2025-11-06 15:37:40.923634,1,0,0,0
2025-11-06 15:37:40.993901,1,0,0,0
2025-11-06 15:37:41.057919,1,0,0,0
2025-11-06 15:37:41.125425,1,0,0,0
2025-11-06 15:37:41.198983,1,0,0,0
2025-11-06 15:37:41.266964,1,0,0,0
2025-11-06 15:37:41.360367,1,0,0,0
2025-11-06 15:37:41.423144,1,0,0,0
2025-11-06 15:37:41.481602,1,0,0,0
2025-11-06 15:37:41.541466,1,0,0,0
2025-11-06 15:37:41.601272,1,0,0,0
2025-11-06 15:37:41.658274,1,0,0,0
2025-11-06 15:37:41.723204,1,0,0,0
2025-11-06 15:37:41.775932,1,0,0,0
2025-11-06 15:37:41.832351,1,0,0,0
2025-11-06 15:37:41.881834,1,0,0,0
2025-11-06 15:37:41.937384,1,0,0,0
2025-11-06 15:37:41.990177,1,0,0,0
2025-11-06 15:37:42.050345,1,0,0,0
2025-11-06 15:37:42.115897,1,0,0,0
2025-11-06 15:37:42.178210,1,0,0,0
2025-11-06 15:37:42.242484,1,0,0,0
2025-11-06 15:37:42.312971,1,0,0,0
2025-11-06 15:37:42.371881,1,0,0,0
2025-11-06 15:37:42.428981,1,0,0,0
2025-11-06 15:37:42.484677,1,0,0,0
2025-11-06 15:37:42.534631,1,0,0,0
2025-11-06 15:37:42.584759,1,0,0,0
2025-11-06 15:37:42.656652,1,0,0,0
2025-11-06 15:37:42.726390,1,0,0,0
2025-11-06 15:37:42.798341,1,0,0,0
2025-11-06 15:37:42.890774,1,0,0,0
2025-11-06 15:37:42.952645,1,0,0,0
2025-11-06 15:37:43.000584,1,0,0,0
2025-11-06 15:37:43.054793,1,0,0,0
2025-11-06 15:37:43.118336,1,0,0,0
2025-11-06 15:37:43.172345,1,0,0,0
2025-11-06 15:37:43.237641,1,0,0,0
2025-11-06 15:37:43.299191,1,0,0,0
2025-11-06 15:37:43.349181,1,0,0,0
2025-11-06 15:37:43.427641,1,0,0,0
2025-11-06 15:37:43.512964,1,0,0,0
2025-11-06 15:37:43.569954,1,0,0,0
2025-11-06 15:37:43.630903,1,0,0,0
2025-11-06 15:37:43.682910,1,0,0,0
2025-11-06 15:37:43.732412,1,0,0,0
2025-11-06 15:37:43.805983,1,0,0,0
2025-11-06 15:37:43.893789,1,0,0,0
2025-11-06 15:37:43.947798,1,0,0,0
2025-11-06 15:37:44.010984,1,0,0,0
2025-11-06 15:37:44.065995,1,0,0,0
2025-11-06 15:37:44.135817,1,0,0,0
2025-11-06 15:37:44.190351,1,0,0,0
2025-11-06 15:37:44.248354,1,0,0,0
2025-11-06 15:37:44.308905,1,0,0,0
2025-11-06 15:37:44.389505,1,0,0,0
2025-11-06 15:37:44.474524,1,0,0,0
2025-11-06 15:37:44.525020,1,0,0,0
2025-11-06 15:37:44.593015,1,0,0,0
2025-11-06 15:37:44.641722,1,0,0,0
2025-11-06 15:37:44.703805,1,0,0,0
2025-11-06 15:37:44.795887,1,0,0,0
2025-11-06 15:37:44.862886,1,0,0,0
2025-11-06 15:37:44.935406,1,0,0,0
2025-11-06 15:37:45.008923,1,0,0,0
2025-11-06 15:37:45.069923,1,0,0,0
2025-11-06 15:37:45.133437,1,0,0,0
2025-11-06 15:37:45.204955,1,0,0,0
2025-11-06 15:37:45.267951,1,0,0,0
2025-11-06 15:37:45.350254,1,0,0,0
2025-11-06 15:37:45.406770,1,0,0,0
2025-11-06 15:37:45.464770,1,0,0,0
2025-11-06 15:37:45.526288,1,0,0,0
2025-11-06 15:37:45.587773,1,0,0,0
2025-11-06 15:37:45.662286,1,0,0,0
2025-11-06 15:37:45.725842,1,0,0,0
2025-11-06 15:37:45.786116,1,0,0,0
2025-11-06 15:37:45.867683,1,0,0,0
2025-11-06 15:37:45.922205,1,0,0,0
2025-11-06 15:37:45.992752,1,0,0,0
2025-11-06 15:37:46.054750,1,0,0,0
2025-11-06 15:37:46.111353,1,0,0,0
2025-11-06 15:37:46.163355,1,0,0,0
2025-11-06 15:37:46.233013,1,0,0,0
2025-11-06 15:37:46.320559,1,0,0,0
2025-11-06 15:37:46.405063,1,0,0,0
2025-11-06 15:37:46.478092,1,0,0,0
2025-11-06 15:37:46.572628,1,0,0,0
2025-11-06 15:37:46.639143,1,0,0,0
2025-11-06 15:37:46.714661,1,0,0,0
2025-11-06 15:37:46.805871,1,0,0,0
2025-11-06 15:37:46.879849,1,0,0,0
2025-11-06 15:37:46.942106,1,0,0,0
2025-11-06 15:37:47.003195,1,0,0,0
2025-11-06 15:37:47.068200,1,0,0,0
2025-11-06 15:37:47.128794,1,0,0,0
2025-11-06 15:37:47.194353,1,0,0,0
2025-11-06 15:37:47.269354,1,0,0,0
2025-11-06 15:37:47.350891,1,0,0,0
2025-11-06 15:37:47.422413,1,0,0,0
2025-11-06 15:37:47.497088,1,0,0,0
2025-11-06 15:37:47.589089,1,0,0,0
2025-11-06 15:37:47.673313,1,0,0,0
2025-11-06 15:37:47.738828,1,0,0,0
2025-11-06 15:37:47.814830,1,0,0,0
2025-11-06 15:37:47.899972,1,0,0,0
2025-11-06 15:37:48.001149,1,0,0,0
2025-11-06 15:37:48.093388,1,0,0,0
2025-11-06 15:37:48.188425,1,0,0,0
2025-11-06 15:37:48.297050,1,0,0,0
2025-11-06 15:37:48.390557,1,0,0,0
2025-11-06 15:37:48.478864,1,0,0,0
2025-11-06 15:37:48.544397,1,0,0,0
2025-11-06 15:37:48.622277,1,0,0,0
2025-11-06 15:37:48.713252,1,0,0,0
2025-11-06 15:37:48.799740,1,0,0,0
2025-11-06 15:37:48.867139,1,0,0,0
2025-11-06 15:37:48.952113,1,0,0,0
2025-11-06 15:37:49.034329,1,0,0,0
2025-11-06 15:37:49.093618,1,0,0,0
2025-11-06 15:37:49.146962,1,0,0,0
2025-11-06 15:37:49.203595,1,0,0,0
2025-11-06 15:37:49.261508,1,0,0,0
2025-11-06 15:37:49.320537,1,0,0,0
2025-11-06 15:37:49.383796,1,0,0,0
2025-11-06 15:37:49.469099,1,0,0,0
2025-11-06 15:37:49.540697,1,0,0,0
2025-11-06 15:37:49.631236,1,0,0,0
2025-11-06 15:37:49.712039,1,0,0,0
2025-11-06 15:37:49.788891,1,0,0,0
2025-11-06 15:37:49.863413,1,0,0,0
2025-11-06 15:37:49.944959,1,0,0,0
2025-11-06 15:37:50.019254,1,0,0,0
2025-11-06 15:37:50.071376,1,0,0,0
2025-11-06 15:37:50.142677,1,0,0,0
2025-11-06 15:37:50.215544,1,0,0,0
2025-11-06 15:37:50.307251,1,0,0,0
2025-11-06 15:37:50.403400,1,0,0,0
2025-11-06 15:37:50.481394,1,0,0,0
2025-11-06 15:37:50.572937,1,0,0,0
2025-11-06 15:37:50.665477,1,0,0,0
2025-11-06 15:37:50.759164,1,0,0,0
2025-11-06 15:37:50.822740,1,0,0,0
2025-11-06 15:37:50.871758,1,0,0,0
2025-11-06 15:37:50.934289,1,0,0,0
2025-11-06 15:37:50.988315,1,0,0,0
2025-11-06 15:37:51.041033,1,0,0,0
2025-11-06 15:37:51.096054,1,0,0,0
2025-11-06 15:37:51.151497,1,0,0,0
2025-11-06 15:37:51.207992,1,0,0,0
2025-11-06 15:37:51.270007,1,0,0,0
2025-11-06 15:37:51.320882,1,0,0,0
2025-11-06 15:37:51.377104,1,0,0,0
2025-11-06 15:37:51.433721,1,0,0,0
2025-11-06 15:37:51.496221,1,0,0,0
2025-11-06 15:37:51.562759,1,0,0,0
2025-11-06 15:37:51.620326,1,0,0,0
2025-11-06 15:37:51.691315,1,0,0,0
2025-11-06 15:37:51.748845,1,0,0,0
2025-11-06 15:37:51.812955,1,0,0,0
2025-11-06 15:37:51.879219,1,0,0,0
2025-11-06 15:37:51.958779,1,0,0,0
2025-11-06 15:37:52.013067,1,0,0,0
2025-11-06 15:37:52.067055,1,0,0,0
2025-11-06 15:37:52.129276,1,0,0,0
2025-11-06 15:37:52.191261,1,0,0,0
2025-11-06 15:37:52.236790,1,0,0,0
2025-11-06 15:37:52.294798,1,0,0,0
2025-11-06 15:37:52.357791,1,0,0,0
2025-11-06 15:37:52.415322,1,0,0,0
2025-11-06 15:37:52.476880,1,0,0,0
2025-11-06 15:37:52.560421,1,0,0,0
2025-11-06 15:37:52.665527,1,0,0,0
2025-11-06 15:37:52.792416,1,0,0,0
2025-11-06 15:37:52.933000,1,0,0,0
2025-11-06 15:37:53.059112,1,0,0,0
2025-11-06 15:37:53.169884,1,0,0,0
2025-11-06 15:37:53.264889,1,0,0,0
2025-11-06 15:37:53.390055,1,0,0,0
2025-11-06 15:37:53.546766,1,0,0,0
2025-11-06 15:37:53.653971,1,0,0,0
2025-11-06 15:37:53.780141,1,0,0,0
2025-11-06 15:37:53.889063,1,0,0,0
2025-11-06 15:37:54.015620,1,0,0,0
2025-11-06 15:37:54.127274,1,0,0,0
2025-11-06 15:37:54.266116,1,0,0,0
2025-11-06 15:37:54.391619,1,0,0,0
2025-11-06 15:37:54.535504,1,0,0,0
2025-11-06 15:37:54.676527,1,0,0,0
2025-11-06 15:37:54.813965,1,0,0,0
2025-11-06 15:37:54.939678,1,0,0,0
2025-11-06 15:37:55.048722,1,0,0,0
2025-11-06 15:37:55.159432,1,0,0,0
2025-11-06 15:37:55.269280,1,0,0,0
2025-11-06 15:37:55.365012,1,0,0,0
2025-11-06 15:37:55.459161,1,0,0,0
2025-11-06 15:37:55.586021,1,0,0,0
2025-11-06 15:37:55.697695,1,0,0,0
2025-11-06 15:37:55.804717,1,0,0,0
2025-11-06 15:37:55.899274,1,0,0,0
2025-11-06 15:37:56.010367,1,0,0,0
2025-11-06 15:37:56.136458,1,0,0,0
2025-11-06 15:37:56.230637,1,0,0,0
2025-11-06 15:37:56.341487,1,0,0,0
2025-11-06 15:37:56.481365,1,0,0,0
2025-11-06 15:37:56.607052,1,0,0,0
